source,buildingSlug,buildingName,unitNumber,status,closeDate,listingContractDate,closePrice,listPrice,originalListPrice,closePricePerSqft,listPricePerSqft,sqft,bedrooms,bathrooms,daysOnMarket,cumulativeDaysOnMarket,floorPlan,orientation,floorPlanSqft,floorPlanBeds,floorPlanBaths,floorPlanHasStudy,hoaFee,hoaFeeFrequency,yearBuilt,parkingFeatures,buyerFinancing,listAgentFullName,listOfficeName,buyerAgentFullName,buyerOfficeName,cpLp,cpOlp,previousListPrice,listingId,address,mlsArea
mls-csv-import,brazos-place,Brazos Place,703,Closed,2018-05-01,2017-10-26,310000,322800,324000,372.6,387.98,832,1,1,139,139,,,,,,,416,Monthly,1949,See Remarks,Conventional,Nanette Labastida,The Gill Agency,Mike Minns,Atlas Realty,0.9603,0.9568,324000,1873846,800  Brazos St  #703,DT
historical-transactions,brazos-place,Brazos Place,1303,Closed,2018-04-26,,355000,,,427,,832,1,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,brazos-place,Brazos Place,1303,Closed,2018-04-26,2018-03-08,355000,360000,360000,426.68,432.69,832,1,1,13,13,,,,,,,416,Monthly,1949,Garage,Conventional,Ashley Brinkman,Realty Austin,Joelle Chamorro,Realty Austin,0.9861,0.9861,,8035912,800  Brazos St  #1303,DT
mls-csv-import,brazos-place,Brazos Place,905,Expired,,2018-04-05,,334900,344900,,375.87,891,1,1,182,182,,,,,,,445,Monthly,1949,"Garage, Off Street",,Ryan Gehris,USRealty.com LLP,,,,,336900,7121569,800  Brazos   #905,DT
mls-csv-import,brazos-place,Brazos Place,1111,Closed,2018-04-01,2018-02-23,2000,1800,1800,3.22,2.89,622,1,1,28,28,,,,,,,,,1949,"Garage, Off Street",,Amy Seely,Keller Williams Realty,Amy Seely,Keller Williams Realty,1.1111,1.1111,,9450318,800  Brazos St  #1111,DT
mls-csv-import,brazos-place,Brazos Place,1309,Closed,2018-03-06,2017-08-24,5000,5000,5350,4.2,4.2,1190,2,2,192,321,,,,,,,,,1949,"Garage, Reserved, See Remarks",,Krystle Copulos,Platinum Realty Austin,Sherene Mayner,Platinum Realty Austin,1.0000,0.9346,5350,1993594,800  Brazos St  #1309,DT
mls-csv-import,brazos-place,Brazos Place,911,Closed,2018-03-01,2018-02-19,1500,1500,1500,2.41,2.41,622,1,1,3,3,,,,,,,,,1949,None (Parking Features),,Brandon Vermelis,Austin Luxury Realty,Brandon Vermelis,Austin Luxury Realty,1.0000,1.0000,,7112241,800  Brazos St  #911,DT
mls-csv-import,brazos-place,Brazos Place,902,Expired,,2018-02-16,,315000,334900,,392.77,802,1,1,182,182,,,,,,,401,Monthly,1949,Garage,,Gary Bisha,My Castle Realty,,,,,324900,1000062,800  Brazos St  #902,DT
historical-transactions,brazos-place,Brazos Place,804,Closed,2018-02-07,,295000,,,408,,723,1,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,brazos-place,Brazos Place,804,Closed,2018-02-07,2017-09-09,295000,300000,305000,408.02,414.94,723,1,1,124,307,,,,,,,362,Monthly,1949,Reserved,Cash,Bill Mills,Austin Fine Properties LLC,Yvette Evans,Redfin Corporation,0.9833,0.9672,305000,5111803,800  Brazos St  #804,DT
mls-csv-import,brazos-place,Brazos Place,807,Closed,2018-02-01,2017-11-28,2750,2750,3000,1.97,1.97,1399,2,2,30,30,,,,,,,,,1949,None (Parking Features),,Amber Galligan,TOWERS.net,Andrew Hackemack,TOWERS.net,1.0000,0.9167,3000,5775999,800  Brazos St  #807,DT
mls-csv-import,brazos-place,Brazos Place,711,Closed,2018-01-31,2017-12-20,1500,1500,1500,2.41,2.41,622,1,1,23,23,,,,,,,,,1949,"Assigned, Detached",,Sean Mooney,Keller Williams Realty,Sean Mooney,Keller Williams Realty,1.0000,1.0000,,4414388,800  Brazos St  #711,DT
mls-csv-import,brazos-place,Brazos Place,808,Expired,,2018-01-30,,2795,2850,,2.11,1324,2,2,61,132,,,,,,,,,1949,"Garage, Parking Permit Required",,Cathy Douglas,Douglas Residential,,,,,2850,1395313,800  Brazos St  #808,DT
historical-transactions,brazos-place,Brazos Place,1305,Closed,2018-01-19,,565000,,,428,,1319,2,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,brazos-place,Brazos Place,1305,Closed,2018-01-19,2017-10-16,565000,594000,599000,428.35,450.34,1319,2,2,54,54,,,,,,,659,Monthly,1949,"Parking Permit Required, See Remarks",Conventional,Ryanne Vaughan,Keller Williams Realty,Erik Diehl,The Diehl Group LLC,0.9512,0.9432,599000,5605962,800  Brazos St  #1305,DT
mls-csv-import,brazos-place,Brazos Place,1009,Closed,2018-01-18,2017-12-15,2100,1899,1899,2.38,2.15,884,1,1,34,34,,,,,,,,,1949,Assigned,,Gregg Klar,Keller Williams - Lake Travis,Mariah Kane,Sprout Realty,1.1058,1.1058,,6512202,800  Brazos St  #1009,DT
mls-csv-import,brazos-place,Brazos Place,1209,Closed,2018-01-01,2017-09-11,1850,1850,2000,2.09,2.09,884,1,1,112,112,,,,,,,,,1949,See Remarks,,Dave van Heuven,van Heuven Properties,Dave van Heuven,van Heuven Properties,1.0000,0.9250,2000,9506157,800  Brazos St  #1209,DT
mls-csv-import,brazos-place,Brazos Place,1102,Closed,2017-12-08,2017-08-01,2350,2350,2500,2.93,2.93,802,1,1,129,129,,,,,,,,,1949,"Garage, See Remarks",,Antonia Wilemon,Core Group LLC,Antonia Wilemon,Core Group LLC,1.0000,0.9400,2500,4886881,800  Brazos St  #1102,DT
mls-csv-import,brazos-place,Brazos Place,1208,Closed,2017-12-07,2017-10-31,2600,2600,2600,1.96,1.96,1324,2,2,37,37,,,,,,,,,1949,See Remarks,,Denise Bodman,"REILLY, REALTORS®",Presley Jackson,Realty Stetson,1.0000,1.0000,,7133743,800  Brazos St  #1208,DT
mls-csv-import,brazos-place,Brazos Place,901,Closed,2017-12-06,2017-10-19,2850,2700,2700,2.44,2.31,1170,2,2,39,39,,,,,,,,,1949,"Covered, Garage",,Amy Seely,Keller Williams Realty,Amy Seely,Keller Williams Realty,1.0556,1.0556,2700,5668656,800  Brazos St  #901,DT
historical-transactions,brazos-place,Brazos Place,1005,Closed,2017-11-22,,346000,,,388,,891,1,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,brazos-place,Brazos Place,1005,Closed,2017-11-22,2017-08-10,346000,349000,374000,388.33,391.69,891,1,1,37,37,,,,,,,445,Monthly,1949,"Detached, See Remarks",Conventional,Jude Galligan,TOWERS.net,Sara Foskitt,"Floyd Real Estate, L.L.C.",0.9914,0.9251,374000,6774933,800  Brazos   #1005,DT
mls-csv-import,brazos-place,Brazos Place,808,Withdrawn,,2017-11-16,,2899,3299,,2.19,1324,2,2,71,71,,,,,,,,,1949,"Garage, Parking Permit Required",,Ryan Stetson,Realty Stetson,,,,,2999,4569611,800  Brazos St  #808,DT
mls-csv-import,brazos-place,Brazos Place,1111,Closed,2017-11-15,2017-10-12,1900,1800,1800,3.05,2.89,622,1,1,24,24,,,,,,,,,1949,"Garage, Off Street",,Amy Seely,Keller Williams Realty,Brett Silverman,RE/MAX Posh Properties,1.0556,1.0556,1800,1709926,800  Brazos St  #1111,DT
mls-csv-import,brazos-place,Brazos Place,909,Closed,2017-11-13,2017-09-22,1800,1800,1900,2.04,2.04,884,1,1,52,52,,,,,,,,,1949,Garage,,Antonia Wilemon,Core Group LLC,Shelley Dahlman,TOWERS.net,1.0000,0.9474,1900,8123991,800  Brazos St  #909,DT
mls-csv-import,brazos-place,Brazos Place,1006,Closed,2017-11-07,2017-07-20,1850,1850,2095,2.03,2.03,912,1,1,95,95,,,,,,,,,1949,Garage,,Angela Butterfield,Advantage Team Real Estate SVC,Angela Butterfield,Advantage Team Real Estate SVC,1.0000,0.8831,1900,6044593,800  Brazos St  #1006,DT
mls-csv-import,brazos-place,Brazos Place,704,Closed,2017-11-01,2017-10-19,2000,2000,2000,2.77,2.77,723,1,1,13,13,,,,,,,,,1949,"Garage, See Remarks",,John Pizzitola,Perfect Tree Realty,Non Member,Non Member,1.0000,1.0000,,1320275,800  Brazos St  #704,DT
mls-csv-import,brazos-place,Brazos Place,811,Closed,2017-10-31,2017-06-08,1595,1595,1700,2.56,2.56,622,1,1,72,72,,,,,,,,,1949,See Remarks,,John Rosshirt,Stanberry & Associates,Nicholas Carona,ListingSpark,1.0000,0.9382,1675,2465191,800  Brazos St  #811,DT
mls-csv-import,brazos-place,Brazos Place,711,Withdrawn,,2017-10-26,,259000,259000,,416.4,622,1,1,78,78,,,,,,,311,Monthly,1949,"Assigned, Detached",,Sean Mooney,Keller Williams Realty,,,,,,3470297,800  Brazos St  #711,DT
historical-transactions,brazos-place,Brazos Place,911,Closed,2017-10-16,,250000,,,402,,622,1,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,brazos-place,Brazos Place,911,Closed,2017-10-16,2017-07-13,250000,260000,275000,401.93,418.01,622,1,1,60,60,,,,,,,312,Monthly,1949,"Garage Door Opener, Gated, Reserved",Cash,Mark Levy,Starry Night Realty,Liza Brazzil,eXp Realty LLC,0.9615,0.9091,265000,6421119,800  Brazos St  #911,DT
mls-csv-import,brazos-place,Brazos Place,704,Closed,2017-09-29,2017-08-22,2000,2000,2100,2.77,2.77,723,1,1,38,38,,,,,,,,,1949,"Garage, See Remarks",,John Pizzitola,Perfect Tree Realty,Ellen Noble,Capital Downtown REALTORS,1.0000,0.9524,2100,6086144,800  Brazos St  #704,DT
mls-csv-import,brazos-place,Brazos Place,1209,Withdrawn,,2017-09-11,,349000,369000,,394.8,884,1,1,113,113,,,,,,,442,Monthly,1949,"Garage, See Remarks",,Dave van Heuven,van Heuven Properties,,,,,369000,5363361,800  Brazos St  #1209,DT
mls-csv-import,brazos-place,Brazos Place,902,Withdrawn,,2017-09-08,,329900,335000,,411.35,802,1,1,68,68,,,,,,,401,Monthly,1949,"Garage, Reserved, See Remarks",,Cheryl Tucker,Best Agents in Texas,,,,,334900,4716081,800  Brazos St  #902,DT
mls-csv-import,brazos-place,Brazos Place,909,Withdrawn,,2017-08-30,,347000,354900,,392.53,884,1,1,68,68,,,,,,,442,Monthly,1949,"Garage, See Remarks",,Antonia Wilemon,Core Group LLC,,,,,354900,5691247,800  Brazos St  #909,DT
historical-transactions,brazos-place,Brazos Place,701,Closed,2017-07-28,,440000,,,376,,1170,2,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,brazos-place,Brazos Place,701,Closed,2017-07-28,2017-03-09,440000,459900,489900,376.07,393.08,1170,2,2,124,124,,,,,,,585,Monthly,1949,See Remarks,Cash,Andrew Ware,Moreland Properties,Monika Suhnholz,Coldwell Banker United REALTOR,0.9567,0.8981,474900,4816808,800  Brazos St  #701,DT
mls-csv-import,brazos-place,Brazos Place,1208,Expired,,2017-07-28,,585000,595000,,441.84,1324,2,2,132,132,,,,,,,662,Monthly,1949,"Detached, Garage",,Denise Bodman,"REILLY, REALTORS®",,,,,595000,9669858,800  Brazos St  #1208,DT
mls-csv-import,brazos-place,Brazos Place,1309,Withdrawn,,2017-07-10,,5000,5249,,4.2,1190,2,2,38,129,,,,,,,,,1949,"Garage, See Remarks",,Drew Johnson,Austin Craft Realty,,,,,5249,3969582,800  Brazos St  #1309,DT
mls-csv-import,brazos-place,Brazos Place,803,Closed,2017-07-06,2017-04-06,2300,2300,2500,2.76,2.76,832,1,1,91,91,0,,,,,,,,1949,Reserved,,Mary Ann Nations,Keller Williams Realty,Mary Ann Nations,Keller Williams Realty,1.0000,0.9200,2500,4823537,800  Brazos St  #803,DT
mls-csv-import,brazos-place,Brazos Place,1009,Withdrawn,,2017-07-06,,354900,354900,,401.47,884,1,1,46,46,,,,,,,442,Monthly,1949,"Garage, See Remarks",,Melissa Medina,Redefy Real Estate,,,,,,4931807,800  Brazos St  #1009,DT
mls-csv-import,brazos-place,Brazos Place,901,Withdrawn,,2017-07-05,,474000,484000,,405.13,1170,2,2,165,165,,,,,,,571,Monthly,1949,"Detached, See Remarks",,Amy Seely,Keller Williams Realty,,,,,479000,3893866,800  Brazos St  #901,DT
mls-csv-import,brazos-place,Brazos Place,1304,Closed,2017-07-01,2017-06-29,1995,2050,2050,2.76,2.84,723,1,1,0,0,,,,,,,,,1949,Garage,,Michael Shaffer,Campus Condos,Michael Shaffer,Campus Condos,0.9732,0.9732,,8632958,800  Brazos St  #1304,DT
historical-transactions,brazos-place,Brazos Place,806,Closed,2017-06-22,,333790,,,366,,912,1,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,brazos-place,Brazos Place,806,Closed,2017-06-22,2017-05-02,333790,359000,359000,366,393.64,912,1,1,6,6,,,,,,,456,Monthly,1949,See Remarks,Cash,Jeffrey Ohman,Engel & Volkers Austin,Derek Kotrla,makeATXhome,0.9298,0.9298,,4542371,800  Brazos St  #806,DT
mls-csv-import,brazos-place,Brazos Place,903,Closed,2017-06-13,2017-04-11,1700,1700,1875,2.04,2.04,832,1,1,49,75,903,,,,,,,,1949,"Garage, Parking Permit Required, See Remarks",,Bo Harvel,"Maximus Residential, LLC",Non Member,Non Member,1.0000,0.9067,1800,6060158,800  Brazos St  #903,DT
historical-transactions,brazos-place,Brazos Place,1310,Closed,2017-05-05,,256850,,,422,,608,1,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,brazos-place,Brazos Place,1310,Closed,2017-05-05,2017-04-20,256850,259000,259000,422.45,425.99,608,1,1,2,2,,,,,,,312,Monthly,1949,See Remarks,Cash,Chris Riemer,Riemer Residential,Tera Dallas,Denver Dunlap Real Estate,0.9917,0.9917,,9813961,800  Brazos St  #1310,DT
mls-csv-import,brazos-place,Brazos Place,803,Withdrawn,,2017-04-26,,339000,339000,,407.45,832,1,1,19,19,,,,,,,401,Monthly,1949,Reserved,,Mary Ann Nations,Keller Williams Realty,,,,,,7604814,800  Brazos St  #803,DT
mls-csv-import,brazos-place,Brazos Place,1309,Expired,,2017-04-01,,5250,5250,,4.41,1190,2,2,91,91,N/A,,,,,,,,1949,"Garage, See Remarks",,Drew Johnson,Austin Craft Realty,,,,,,4832823,800  Brazos St  #1309,DT
mls-csv-import,brazos-place,Brazos Place,807,Withdrawn,,2017-03-23,,485000,610000,,346.68,1399,2,2,237,237,,,,,,,699,Monthly,1949,See Remarks,,Jude Galligan,TOWERS.net,,,,,499681,5087751,800  Brazos St  #807,DT
historical-transactions,brazos-place,Brazos Place,810,Closed,2017-03-14,,235000,,,377,,623,1,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,brazos-place,Brazos Place,810,Closed,2017-03-14,2016-12-12,235000,245000,245000,377.21,393.26,623,1,1,80,80,,,,,,,312,Monthly,1949,"Garage, Off Street, See Remarks",Cash,Tina Mallach,Mallach and Company,Neil Diaz,Real,0.9592,0.9592,,3804234,800  Brazos St  #810,DT
mls-csv-import,brazos-place,Brazos Place,704,Withdrawn,,2017-03-10,,285000,305000,,394.19,723,1,1,261,261,,,,,,,316,Monthly,1949,"Garage, Open, See Remarks",,John Pizzitola,Perfect Tree Realty,,,,,289000,8739400,800  Brazos St  #704,DT
mls-csv-import,brazos-place,Brazos Place,903,Expired,,2017-03-06,,1875,1950,,2.25,832,1,1,26,26,903,,,,,,,,1949,"Garage, Parking Permit Required, See Remarks",,Bo Harvel,"Maximus Residential, LLC",,,,,1900,2620594,800  Brazos St  #903,DT
mls-csv-import,brazos-place,Brazos Place,906,Closed,2017-02-15,2016-11-01,1750,1750,1900,1.92,1.92,912,1,1,106,106,,,,,,,,,1949,"Garage, Parking Permit Required, See Remarks",,Angela Butterfield,Advantage Team Real Estate SVC,Kathleen Turner,Coldwell Banker United REALTOR,1.0000,0.9211,1800,8980180,800  Brazos St  #906,DT
mls-csv-import,brazos-place,Brazos Place,1102,Closed,2017-02-13,2016-12-20,2500,2500,2500,3.12,3.12,802,1,1,51,51,,,,,,,,,1949,"Garage, See Remarks",,Antonia Wilemon,Core Group LLC,Delaney Brown,Urbanspace,1.0000,1.0000,,6416437,800  Brazos St  #1102,DT
historical-transactions,brazos-place,Brazos Place,1010,Closed,2017-02-06,,242500,,,389,,623,1,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,brazos-place,Brazos Place,1010,Closed,2017-02-06,2016-08-20,242500,249900,258000,389.25,401.12,623,1,1,104,104,,,,,,,312,Monthly,1949,"Garage, See Remarks",Conventional,Antonia Wilemon,Core Group LLC,Jonathan Fong,Coldwell Banker United REALTOR,0.9704,0.9399,258000,3106715,800  Brazos St  #1010,DT
historical-transactions,brazos-place,Brazos Place,1003,Closed,2017-01-27,,327000,,,393,,832,1,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,brazos-place,Brazos Place,1003,Closed,2017-01-27,2016-11-18,327000,339000,339000,393.03,407.45,832,1,1,24,24,,,,,,,420,Monthly,1949,"Assigned, Garage, See Remarks",Conventional,Antonia Wilemon,Core Group LLC,Stephanie Sachnowitz,Wilson & Goldrick REALTORS,0.9646,0.9646,,9709967,800  Brazos St  #1003,DT
mls-csv-import,brazos-place,Brazos Place,804,Withdrawn,,2017-01-19,,305000,325000,,421.85,723,1,1,183,183,,,,,,,362,Monthly,1949,None (Parking Features),,Tara McGuire,Bramlett Residential,,,,,310000,2578324,800  Brazos St  #804,DT
mls-csv-import,brazos-place,Brazos Place,1108,Closed,2017-01-05,2016-12-01,2800,2600,2700,2.11,1.96,1324,2,2,35,35,,,,,,,,,1949,"Assigned, Garage",,Barron Johnson,Greenlight Realty,Kelly Siegler,Team Price Real Estate,1.0769,1.0370,2700,6024913,800  Brazos St  #1108,DT
historical-transactions,brazos-place,Brazos Place,702,Closed,2016-11-30,,307000,,,383,,802,1,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,brazos-place,Brazos Place,702,Closed,2016-11-30,2016-09-03,307000,299999,299999,382.79,374.06,802,1,1,5,5,,,,,,,401,Monthly,1949,Garage,Seller Financing,Matt Holm,Team West Real Estate LLC,Joshua Haakinson,Team West Real Estate LLC,1.0233,1.0233,,6072252,800  Brazos St  #702,DT
mls-csv-import,brazos-place,Brazos Place,1102,Closed,2016-11-25,2016-10-08,2500,2500,2100,3.12,3.12,802,1,1,34,34,,,,,,,,,1949,"Garage, See Remarks",,Antonia Wilemon,Core Group LLC,Kelly Siegler,Team Price Real Estate,1.0000,1.1905,2100,4745844,800  Brazos St  #1102,DT
mls-csv-import,brazos-place,Brazos Place,1006,Closed,2016-10-28,2016-10-01,2250,1950,1950,2.47,2.14,912,1,1,27,27,,,,,,,,,1949,"Garage, See Remarks",,Angela Butterfield,Advantage Team Real Estate SVC,Angela Butterfield,Advantage Team Real Estate SVC,1.1538,1.1538,,2314859,800  Brazos St  #1006,DT
mls-csv-import,brazos-place,Brazos Place,1204,Closed,2016-10-07,2016-05-03,1650,1650,2100,2.28,2.28,723,1,1,149,310,,,,,,,,,1949,"Assigned, Garage",,Billy Pate,"Renters Warehouse Texas, LLC",Billy Pate,"Renters Warehouse Texas, LLC",1.0000,0.7857,1750,6253903,800  Brazos St  #1204,DT
mls-csv-import,brazos-place,Brazos Place,1309,Closed,2016-09-25,2016-05-06,5250,5495,5800,4.41,4.62,1190,2,2,139,139,,,,,,,,,1949,"Garage, See Remarks",,Drew Johnson,Austin Craft Realty,Drew Johnson,Austin Craft Realty,0.9554,0.9052,5500,5254608,800  Brazos St  #1309,DT
mls-csv-import,brazos-place,Brazos Place,703,Withdrawn,,2016-09-01,,1895,1895,,2.28,832,1,1,77,77,,,,,,,,,1949,"Off Street, See Remarks",,John Pendleton,Prime Properties,,,,,,3729142,800  Brazos St  #703,DT
mls-csv-import,brazos-place,Brazos Place,704,Closed,2016-08-07,2015-11-10,2200,2100,2300,3.04,2.9,723,1,1,167,167,,,,,,,,,1949,"Garage, See Remarks",,John Pizzitola,Perfect Tree Realty,Non Member,Non Member,1.0476,0.9565,2200,5146752,800  Brazos St  #704,DT
mls-csv-import,brazos-place,Brazos Place,1205,Withdrawn,,2016-08-03,,2500,2800,,2.81,891,1,1,154,154,,,,,,,,,1949,"Garage, Reserved",,Mark Levy,Starry Night Realty,,,,,2700,4522936,800  Brazos St  #1205,DT
historical-transactions,brazos-place,Brazos Place,802,Closed,2016-07-15,,309000,,,385,,802,1,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,brazos-place,Brazos Place,802,Closed,2016-07-15,2016-02-13,309000,319000,323000,385.29,397.76,802,1,1,100,100,,,,,,,401,Monthly,1949,Garage,Cash,Antonia Wilemon,Core Group LLC,Amanda Seaman,Keller Williams Realty,0.9687,0.9567,323000,4355831,800  Brazos St  #802,DT
mls-csv-import,brazos-place,Brazos Place,901,Closed,2016-06-21,2016-06-01,2550,2550,2550,2.18,2.18,1170,2,2,16,16,,,,,,,,,1949,"Garage, Parking Permit Required, See Remarks",,Amy Seely,Keller Williams Realty,Non Member,Non Member,1.0000,1.0000,,8522631,800  Brazos St  #901,DT
historical-transactions,brazos-place,Brazos Place,709,Closed,2016-06-13,,410000,,,322,,1272,1,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,brazos-place,Brazos Place,709,Closed,2016-06-13,2016-03-22,410000,419900,425000,322.33,330.11,1272,1,1,51,51,,,,,,,575,Monthly,1949,"Garage, See Remarks",Cash,Elaine Hebert,C-21 Summit,Marc Warshawsky,Realty Austin,0.9764,0.9647,419901,9680482,800  Brazos   #709,DT
mls-csv-import,brazos-place,Brazos Place,1301,Closed,2016-06-10,2016-04-01,2450,2600,2600,2.09,2.22,1170,2,2,62,153,,,,,,,,,1949,See Remarks,,Greg Rives,"Presidio Group, REALTORS",Walker Winn,All City Real Estate,0.9423,0.9423,,1669948,800  Brazos St  #1301,DT
mls-csv-import,brazos-place,Brazos Place,1102,Closed,2016-05-23,2015-10-01,2190,1950,2385,2.73,2.43,802,1,1,235,235,,,,,,,,,1949,"Garage, See Remarks",,Antonia Wilemon,Core Group LLC,Non Member,Non Member,1.1231,0.9182,2100,9846791,800  Brazos St  #1102,DT
historical-transactions,brazos-place,Brazos Place,1005,Closed,2016-05-18,,350000,,,393,,891,1,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,brazos-place,Brazos Place,1005,Closed,2016-05-18,2016-03-17,350000,369900,374999,392.82,415.15,891,1,1,48,48,,,,,,,445,Monthly,1949,"Assigned, Detached",See Remarks,Yvette Evans,Redfin Corporation,Jude Galligan,REATX,0.9462,0.9333,373499,9548476,800  Brazos   #1005,DT
historical-transactions,brazos-place,Brazos Place,1201,Closed,2016-05-12,,474000,,,405,,1170,2,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,brazos-place,Brazos Place,1201,Closed,2016-05-12,2016-04-02,474000,489000,489000,405.13,417.95,1170,2,2,21,21,,,,,,,585,Monthly,1949,"Detached, See Remarks",Cash,Deanna James,Keller Williams Realty,Paul Reddam,Homesville Real Estate,0.9693,0.9693,,3324271,800  Brazos St  #1201,DT
mls-csv-import,brazos-place,Brazos Place,1304,Expired,,2016-04-20,,1995,1995,,2.76,723,1,1,61,61,,,,,,,,,1940,Garage,,Michael Shaffer,Campus Condos,,,,,,6883251,800  Brazos St  #1304,DT
mls-csv-import,brazos-place,Brazos Place,1005,Expired,,2016-04-14,,2500,2500,,2.81,891,1,1,30,30,,,,,,,,,1949,Detached,,Joanie Roome,Private Label Realty,,,,,,3724167,800  Brazos St  #1005,DT
historical-transactions,brazos-place,Brazos Place,1202,Closed,2016-03-30,,340000,,,424,,802,1,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,brazos-place,Brazos Place,1202,Closed,2016-03-30,2016-02-19,340000,349900,349900,423.94,436.28,802,1,1,4,4,,,,,,,351,Monthly,1949,See Remarks,Conventional,Meg Alley,Urbanspace,Wendy Jansky-Serra,Realty Austin,0.9717,0.9717,,5150002,800  Brazos St  #1202,DT
mls-csv-import,brazos-place,Brazos Place,704,Withdrawn,,2016-03-19,,320000,335000,,442.6,723,1,1,115,115,,,,,,,316,Monthly,1949,"Garage, See Remarks",,John Pizzitola,Perfect Tree Realty,,,,,325000,4946495,800  Brazos St  #704,DT
mls-csv-import,brazos-place,Brazos Place,901,Closed,2016-03-10,2016-02-25,2400,2500,2500,2.05,2.14,1170,2,2,11,146,,,,,,,,,1949,"Garage, Parking Permit Required, See Remarks",,Amy Seely,Keller Williams Realty,Derek Kotrla,"Austin Referral Realty, Inc.",0.9600,0.9600,,2647002,800  Brazos St  #901,DT
mls-csv-import,brazos-place,Brazos Place,804,Withdrawn,,2016-03-10,,322000,325000,,445.37,723,1,1,220,220,,,,,,,362,Monthly,1949,See Remarks,,Tara McGuire,Bramlett Residential,,,,,325000,6494643,800  Brazos St  #804,DT
historical-transactions,brazos-place,Brazos Place,1211,Closed,2016-01-25,,250000,,,402,,622,1,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,brazos-place,Brazos Place,1211,Closed,2016-01-25,2015-11-14,250000,254900,254900,401.93,409.81,622,1,1,20,20,,,,,,,272,Monthly,1949,"Garage, Reserved",Conventional,Antonia Wilemon,Core Group LLC,Joelle Chamorro,Realty Austin,0.9808,0.9808,,7190992,800  Brazos St  #1211,DT
historical-transactions,brazos-place,Brazos Place,1011,Closed,2016-01-11,,248000,,,399,,622,1,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,brazos-place,Brazos Place,1011,Closed,2016-01-11,2015-10-02,248000,249999,249999,398.71,401.93,622,1,1,54,54,,,,,,,327,Monthly,1949,"Garage, See Remarks",Conventional,Stephen Sprague,Keep Real Estate,Lisa Munoz,Realty Austin,0.9920,0.9920,,6201812,800  Brazos St  #1011,DT
mls-csv-import,brazos-place,Brazos Place,1310,Closed,2016-01-07,2015-12-11,1750,1750,1750,2.88,2.88,608,1,1,27,177,,,,,,,,,1949,"Assigned, Garage, See Remarks",,Chris Riemer,Riemer Residential,John Waggoner,Keller Williams Realty,1.0000,1.0000,,1415338,800  Brazos St  #1310,DT
